ROC_CODE,CIN,PRINCIPAL_BUSINESS_ACTIVITY,STATE,COMPANY_SUB_CATEGORY,AUTHORIZED_CAPITAL,COMPANY_NAME,REGISTERED_OFFICE_ADDRESS,PAIDUP_CAPITAL,COMPANY_CATEGORY,DATE_OF_INCORPORATION,COMPANY_CLASS,COMPANY_STATUS,DATA_QUALITY_SCORE,LAST_UPDATED,RECORD_ID,INTEGRATION_DATE,SOURCE
ROC-AHMEDABAD,L34595GJ2024PLC242154,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Gujarat,Non-govt company,5271748.0,CONSULTANCY GLOBAL MANUFACTURING OPC PRIVATE LIMITED,"E-505, Anna Salai, Andheri, Gujarat - 456042",11415381.0,Unlimited Company,2024-10-21,Public,STRIKE OFF,1.0,2025-10-19 09:59:14.953434,994de59157,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U42460GJ2021OPC694314,INFORMATION SERVICE ACTIVITIES,Gujarat,Non-govt company,1455463.0,PHARMA IMPORTS LIMITED,"C-303, Park Street, Whitefield, Gujarat - 458933",8042070.0,Unlimited Company,2021-03-05,Private,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.953434,fd209dbdba,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U75551GJ2019PTC745606,EDUCATION,Gujarat,State Govt company,23344259.0,INDIA GLOBAL LIMITED,"A-101, Brigade Road, Borivali, Gujarat - 536576",21481307.0,Company limited by shares,2019-10-10,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.953434,74d1532450,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U62330GJ2006PTC464990,MANUFACTURING (TEXTILES),Gujarat,Non-govt company,37782948.0,INVESTMENTS PRIVATE LIMITED,"D-404, Park Street, Borivali, Gujarat - 449204",16363495.0,Unlimited Company,2006-04-05,Public,ACTIVE,1.0,2025-10-19 09:59:14.953434,067a4964e8,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L21006GJ2016OPC356046,MANUFACTURING (FOOD PRODUCTS),Gujarat,Non-govt company,48028025.0,CORPORATIONS LIMITED,"D-404, Brigade Road, Satellite, Gujarat - 434131",18294340.0,Unlimited Company,2016-10-15,Private,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,dfa58e2b50,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L34865GJ2010OPC857375,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Gujarat,State Govt company,29211981.0,IMPORTS LIMITED,"A-101, MG Road, Whitefield, Gujarat - 436793",3720571.0,Company limited by shares,2010-07-13,Private,ACTIVE,1.0,2025-10-19 09:59:14.953434,f0f4a01c59,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L78611GJ2000PTC389866,COMPUTER PROGRAMMING,Gujarat,Non-govt company,42964721.0,SYSTEMS TECH LIMITED,"C-303, Park Street, Andheri, Gujarat - 442653",17801936.0,Company limited by shares,2000-03-13,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,583d54c329,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L76463GJ2011PLC418256,HUMAN HEALTH AND SOCIAL WORK,Gujarat,Non-govt company,37309097.0,FINANCE HEALTHCARE PRIVATE LIMITED,"A-101, MG Road, Whitefield, Gujarat - 520802",15201114.0,Company limited by guarantee,2011-07-03,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,3a4b9ae094,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U49692GJ2001OPC210346,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Gujarat,Non-govt company,36795194.0,EDUCATION OPC PRIVATE LIMITED,"A-101, Park Street, Andheri, Gujarat - 437615",7860024.0,Company limited by shares,2001-12-09,Private,ACTIVE,1.0,2025-10-19 09:59:14.953434,d5c195892c,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L44792GJ2020PTC811849,INFORMATION SERVICE ACTIVITIES,Gujarat,State Govt company,25942493.0,SYSTEMS EDUCATION LIMITED,"A-101, Park Street, Satellite, Gujarat - 520919",15512913.0,Unlimited Company,2020-02-04,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,a739ced1a3,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U24829GJ2012PTC303575,WHOLESALE TRADE,Gujarat,Non-govt company,42090467.0,HEALTHCARE INNOVATIONS SOLUTIONS LIMITED,"D-404, Brigade Road, Whitefield, Gujarat - 546252",13777888.0,Unlimited Company,2012-10-25,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.953434,4a2865a6b7,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U44679GJ2021OPC776700,MANUFACTURING (TEXTILES),Gujarat,Non-govt company,11436899.0,TECH PRIVATE LIMITED,"D-404, Park Street, Whitefield, Gujarat - 419749",19276416.0,Company limited by guarantee,2021-01-25,Private,ACTIVE,1.0,2025-10-19 09:59:14.953434,ddf7c81eae,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U35548GJ2007PTC267263,RETAIL TRADE,Gujarat,State Govt company,40177991.0,INDIA CONSTRUCTIONS VENTURES PRIVATE LIMITED,"B-202, Link Road, Andheri, Gujarat - 522633",18182197.0,Unlimited Company,2007-09-18,Private,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.953434,aeb3bf0ca0,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U18603GJ2021PTC602760,MANUFACTURING (CHEMICALS),Gujarat,State Govt company,14797509.0,INVESTMENTS LIMITED,"B-202, MG Road, Borivali, Gujarat - 526642",8958020.0,Unlimited Company,2021-01-16,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.953434,295957da4d,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L70419GJ2021PTC177453,REAL ESTATE ACTIVITIES,Gujarat,Non-govt company,46086590.0,SERVICES OPC PRIVATE LIMITED,"D-404, Anna Salai, Borivali, Gujarat - 479783",1720740.0,Company limited by shares,2021-06-21,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.953434,54eb39b1e3,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U19504GJ2012PTC579856,WHOLESALE TRADE,Gujarat,State Govt company,49531080.0,INDIA OPC PRIVATE LIMITED,"A-101, Link Road, Whitefield, Gujarat - 456262",10057880.0,Company limited by shares,2012-07-17,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.953434,aabe827820,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U96323GJ2002OPC920852,CONSTRUCTION,Gujarat,State Govt company,27544348.0,INDIA GLOBAL TECHNOLOGIES LIMITED,"B-202, Brigade Road, Andheri, Gujarat - 449347",1400938.0,Company limited by shares,2002-06-04,Private,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.953434,61961f9b0b,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U48520GJ2003PTC908426,MANUFACTURING (FOOD PRODUCTS),Gujarat,State Govt company,6785972.0,VENTURES SYSTEMS PRIVATE LIMITED,"C-303, Link Road, Whitefield, Gujarat - 403643",6323147.0,Company limited by guarantee,2003-10-14,Public,ACTIVE,1.0,2025-10-19 09:59:14.953434,6c099046be,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L80379GJ2006PTC227183,CONSTRUCTION,Gujarat,Non-govt company,1343334.0,CONSULTANCY OPC PRIVATE LIMITED,"E-505, Anna Salai, Borivali, Gujarat - 473647",5009543.0,Company limited by shares,2006-06-09,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,c46adbe9d7,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U51618GJ2010PTC493136,EDUCATION,Gujarat,State Govt company,33085888.0,PHARMA FINANCE SERVICES PRIVATE LIMITED,"C-303, Park Street, Andheri, Gujarat - 419393",14389894.0,Company limited by shares,2010-05-21,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,1c9468b0cd,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U59555GJ2020PLC783939,EDUCATION,Gujarat,Non-govt company,23928296.0,TRADING FOODS EDUCATION LIMITED,"A-101, Anna Salai, Adyar, Gujarat - 475079",15934291.0,Company limited by guarantee,2020-12-18,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.953434,b1f3c4f43d,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L41669GJ2012PLC342206,CONSTRUCTION,Gujarat,Non-govt company,43857028.0,INNOVATIONS CHEMICALS PHARMA PRIVATE LIMITED,"B-202, Anna Salai, Borivali, Gujarat - 471423",22003685.0,Company limited by guarantee,2012-08-10,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.953434,ead002280b,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U16782GJ2016PTC245022,HUMAN HEALTH AND SOCIAL WORK,Gujarat,Non-govt company,47344446.0,TEXTILES PRIVATE LIMITED,"D-404, Anna Salai, Borivali, Gujarat - 450538",19084214.0,Unlimited Company,2016-01-05,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.953434,6105ad36ed,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L92684GJ2019PTC386098,CONSTRUCTION,Gujarat,Non-govt company,32074028.0,SYSTEMS TECH PRIVATE LIMITED,"E-505, Brigade Road, Adyar, Gujarat - 419376",16364344.0,Company limited by shares,2019-02-06,Public,DISSOLVED,1.0,2025-10-19 09:59:14.953434,0c44866b3d,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U57318GJ2006PLC908129,EDUCATION,Gujarat,State Govt company,42288177.0,EXPORTS INDUSTRIES LIMITED,"E-505, Brigade Road, Adyar, Gujarat - 555467",16930230.0,Company limited by guarantee,2006-10-18,Private,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,8962920933,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L48775GJ2001PLC219995,ACCOMMODATION AND FOOD SERVICE,Gujarat,State Govt company,7543091.0,CAPITAL LIMITED,"B-202, Park Street, Adyar, Gujarat - 469345",11952161.0,Unlimited Company,2001-06-19,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,72637bdcd2,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L98247GJ2015OPC559488,COMPUTER PROGRAMMING,Gujarat,State Govt company,8667866.0,CAPITAL CONSULTANCY OPC PRIVATE LIMITED,"E-505, Park Street, Borivali, Gujarat - 526977",13483780.0,Unlimited Company,2015-10-27,Public,ACTIVE,1.0,2025-10-19 09:59:14.953434,9aa46a167c,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L95212GJ2018OPC741162,REAL ESTATE ACTIVITIES,Gujarat,Non-govt company,40257420.0,INDIA EDUCATION PRIVATE LIMITED,"A-101, Park Street, Whitefield, Gujarat - 448941",9800302.0,Company limited by shares,2018-02-18,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,1e424bf90b,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L63981GJ2014PLC393101,WHOLESALE TRADE,Gujarat,State Govt company,37913295.0,CORPORATIONS HEALTHCARE INNOVATIONS LIMITED,"E-505, Brigade Road, Adyar, Gujarat - 529115",6506403.0,Company limited by guarantee,2014-01-14,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.953434,c7ecc77163,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U86014GJ2022PTC448774,EDUCATION,Gujarat,Non-govt company,25404582.0,FINANCE CONSULTANCY LIMITED,"D-404, Park Street, Satellite, Gujarat - 550104",2156873.0,Company limited by shares,2022-03-13,Public,DISSOLVED,1.0,2025-10-19 09:59:14.953434,c7a4c56aa5,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U38650GJ2019PTC936321,ACCOMMODATION AND FOOD SERVICE,Gujarat,State Govt company,30418947.0,SOLUTIONS TRADING SERVICES OPC PRIVATE LIMITED,"E-505, Park Street, Whitefield, Gujarat - 482740",4107582.0,Company limited by shares,2019-06-15,Public,DISSOLVED,1.0,2025-10-19 09:59:14.953434,921514e44f,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U57674GJ2006OPC973295,REAL ESTATE ACTIVITIES,Gujarat,Non-govt company,13776697.0,INDUSTRIES EXPORTS DEVELOPERS OPC PRIVATE LIMITED,"B-202, Park Street, Adyar, Gujarat - 482190",24157264.0,Company limited by shares,2006-03-22,Public,STRIKE OFF,1.0,2025-10-19 09:59:14.953434,9c4a46530a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L33314GJ2009PLC578298,WHOLESALE TRADE,Gujarat,State Govt company,24574363.0,ENTERPRISES DEVELOPERS CONSULTANCY OPC PRIVATE LIMITED,"D-404, Brigade Road, Satellite, Gujarat - 559522",16359584.0,Unlimited Company,2009-07-11,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,351433c82a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U26902GJ2016OPC845471,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Gujarat,Non-govt company,39317781.0,SOLUTIONS CHEMICALS HEALTHCARE PRIVATE LIMITED,"B-202, Brigade Road, Andheri, Gujarat - 473322",16208095.0,Unlimited Company,2016-03-30,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.953434,70e9243725,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L66279GJ2017PLC829417,MANUFACTURING (CHEMICALS),Gujarat,Non-govt company,27778656.0,CONSTRUCTIONS PRIVATE LIMITED,"A-101, Link Road, Borivali, Gujarat - 437094",16534658.0,Company limited by guarantee,2017-09-22,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.953434,2966e12834,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L27502GJ2005PTC962180,CONSTRUCTION,Gujarat,Non-govt company,16882984.0,FINANCE LIMITED,"E-505, Link Road, Whitefield, Gujarat - 461450",6161634.0,Company limited by shares,2005-01-28,Private,DISSOLVED,1.0,2025-10-19 09:59:14.953434,e4b0d60d7a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U51391GJ2001PLC984986,RETAIL TRADE,Gujarat,State Govt company,24344794.0,TEXTILES INTERNATIONAL OPC PRIVATE LIMITED,"B-202, Anna Salai, Whitefield, Gujarat - 488013",20869881.0,Company limited by shares,2001-09-04,Private,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,c57cf7de4a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U73240GJ2015PLC903344,FINANCIAL SERVICE ACTIVITIES,Gujarat,Non-govt company,34743194.0,FINANCE INDUSTRIES OPC PRIVATE LIMITED,"C-303, Park Street, Adyar, Gujarat - 546790",3212467.0,Company limited by guarantee,2015-09-02,Private,DISSOLVED,1.0,2025-10-19 09:59:14.953434,a9223aab60,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L25209GJ2006OPC371751,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Gujarat,Non-govt company,6558646.0,SYSTEMS OPC PRIVATE LIMITED,"C-303, Park Street, Satellite, Gujarat - 504440",5058589.0,Company limited by guarantee,2006-04-28,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.953434,f807bcbfa7,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L64304GJ2001PLC664535,COMPUTER PROGRAMMING,Gujarat,State Govt company,46137156.0,CORPORATIONS REALTY OPC PRIVATE LIMITED,"E-505, Park Street, Whitefield, Gujarat - 501121",15492471.0,Company limited by shares,2001-11-28,Public,ACTIVE,1.0,2025-10-19 09:59:14.953434,0e22355dd1,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L90753GJ2002OPC720379,MANUFACTURING (CHEMICALS),Gujarat,State Govt company,43440011.0,INNOVATIONS MANUFACTURING PRIVATE LIMITED,"C-303, MG Road, Whitefield, Gujarat - 513636",11559383.0,Company limited by shares,2002-04-10,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,6e64e0625a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L10411GJ2019PLC726055,MANUFACTURING (CHEMICALS),Gujarat,Non-govt company,28547123.0,EXPORTS CHEMICALS EDUCATION PRIVATE LIMITED,"A-101, MG Road, Borivali, Gujarat - 484141",8558031.0,Company limited by guarantee,2019-02-20,Public,ACTIVE,1.0,2025-10-19 09:59:14.953434,0c666d0f35,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U91085GJ2009PLC914089,INFORMATION SERVICE ACTIVITIES,Gujarat,State Govt company,49752921.0,FINANCE OPC PRIVATE LIMITED,"B-202, Brigade Road, Adyar, Gujarat - 438057",8131584.0,Unlimited Company,2009-12-07,Private,ACTIVE,1.0,2025-10-19 09:59:14.953434,c59fcd2bde,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U29407GJ2015PTC106291,ACCOMMODATION AND FOOD SERVICE,Gujarat,Non-govt company,48654760.0,MANUFACTURING REALTY INNOVATIONS PRIVATE LIMITED,"D-404, Brigade Road, Andheri, Gujarat - 425358",14546672.0,Company limited by shares,2015-06-19,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.953434,df01995603,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L24525GJ2012PTC726517,MANUFACTURING (CHEMICALS),Gujarat,State Govt company,1424115.0,MANUFACTURING CONSTRUCTIONS OPC PRIVATE LIMITED,"A-101, Park Street, Borivali, Gujarat - 480915",4800049.0,Unlimited Company,2012-10-02,Public,ACTIVE,1.0,2025-10-19 09:59:14.953434,f1788a0dfd,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U31820GJ2023OPC188879,FINANCIAL SERVICE ACTIVITIES,Gujarat,State Govt company,20660092.0,CHEMICALS INNOVATIONS MANUFACTURING LIMITED,"B-202, MG Road, Borivali, Gujarat - 449488",8135580.0,Company limited by guarantee,2023-05-18,Public,DISSOLVED,1.0,2025-10-19 09:59:14.953434,9fb54018b9,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L28743GJ2001PLC202302,CONSTRUCTION,Gujarat,Non-govt company,18498536.0,INTERNATIONAL GLOBAL PRIVATE LIMITED,"D-404, Anna Salai, Whitefield, Gujarat - 550906",22874280.0,Company limited by shares,2001-12-22,Public,ACTIVE,1.0,2025-10-19 09:59:14.953434,471745e489,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L71500GJ2013PTC954441,FINANCIAL SERVICE ACTIVITIES,Gujarat,State Govt company,14393959.0,INTERNATIONAL TEXTILES PRIVATE LIMITED,"C-303, Brigade Road, Andheri, Gujarat - 401824",3965065.0,Company limited by guarantee,2013-05-19,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.953434,4e42891707,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L71227GJ2012OPC142185,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Gujarat,Non-govt company,6283408.0,INDUSTRIES OPC PRIVATE LIMITED,"C-303, Anna Salai, Satellite, Gujarat - 417023",13490378.0,Company limited by guarantee,2012-12-31,Private,DISSOLVED,1.0,2025-10-19 09:59:14.953434,a0706dd226,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L92972GJ2014PTC887232,HUMAN HEALTH AND SOCIAL WORK,Gujarat,State Govt company,16781678.0,SERVICES PRIVATE LIMITED,"A-101, Anna Salai, Adyar, Gujarat - 525683",13789571.0,Company limited by guarantee,2014-03-31,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.953434,c0eb95ae59,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L46458GJ2008PTC427992,MANUFACTURING (CHEMICALS),Gujarat,Non-govt company,32135391.0,FINANCE MANUFACTURING LIMITED,"B-202, MG Road, Adyar, Gujarat - 428928",22522886.0,Company limited by guarantee,2008-10-01,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.953434,87eeb82154,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U80652GJ2013PLC781996,ACCOMMODATION AND FOOD SERVICE,Gujarat,Non-govt company,19567560.0,FOODS SYSTEMS OPC PRIVATE LIMITED,"E-505, Brigade Road, Whitefield, Gujarat - 549289",18814100.0,Company limited by guarantee,2013-11-13,Public,DISSOLVED,1.0,2025-10-19 09:59:14.953434,5ec1986bfc,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U54419GJ2023OPC527354,ACCOMMODATION AND FOOD SERVICE,Gujarat,State Govt company,42774286.0,EXPORTS IMPORTS OPC PRIVATE LIMITED,"D-404, Brigade Road, Borivali, Gujarat - 411955",13151206.0,Company limited by shares,2023-01-24,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,ebf2b0793d,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U12382GJ2005PLC586321,REAL ESTATE ACTIVITIES,Gujarat,Non-govt company,1380047.0,GLOBAL FOODS OPC PRIVATE LIMITED,"A-101, MG Road, Adyar, Gujarat - 435471",15640727.0,Unlimited Company,2005-06-24,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,d9a3d2c531,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L41147GJ2021PTC990763,MANUFACTURING (TEXTILES),Gujarat,State Govt company,37822472.0,VENTURES DEVELOPERS CAPITAL PRIVATE LIMITED,"C-303, Anna Salai, Whitefield, Gujarat - 490699",22664138.0,Company limited by guarantee,2021-08-20,Public,DISSOLVED,1.0,2025-10-19 09:59:14.953434,dce35007cc,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U83947GJ2005PLC840807,MANUFACTURING (CHEMICALS),Gujarat,State Govt company,6784611.0,INDIA SYSTEMS VENTURES PRIVATE LIMITED,"B-202, Anna Salai, Whitefield, Gujarat - 492299",12883333.0,Unlimited Company,2005-12-03,Private,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.953434,b9f174205a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L42707GJ2011OPC977956,MANUFACTURING (TEXTILES),Gujarat,State Govt company,5297997.0,INNOVATIONS TEXTILES DEVELOPERS LIMITED,"B-202, Park Street, Satellite, Gujarat - 487038",5208103.0,Company limited by shares,2011-02-04,Public,ACTIVE,1.0,2025-10-19 09:59:14.953434,e32a71e77c,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L63650GJ2003PLC346591,WHOLESALE TRADE,Gujarat,Non-govt company,17012606.0,SYSTEMS SERVICES OPC PRIVATE LIMITED,"D-404, Park Street, Adyar, Gujarat - 499976",23909782.0,Company limited by shares,2003-10-01,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.953434,f5651bde4d,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U91820GJ2013PTC518879,INFORMATION SERVICE ACTIVITIES,Gujarat,State Govt company,42225182.0,EDUCATION PRIVATE LIMITED,"D-404, Brigade Road, Borivali, Gujarat - 460253",2885325.0,Company limited by shares,2013-04-17,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.953434,d99a00b841,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L23201GJ2018PLC303158,RETAIL TRADE,Gujarat,State Govt company,43773853.0,EDUCATION INDUSTRIES PRIVATE LIMITED,"E-505, MG Road, Borivali, Gujarat - 421767",9648839.0,Company limited by guarantee,2018-06-18,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.953434,3b233f0c46,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U23452GJ2023PLC329263,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Gujarat,State Govt company,35867714.0,INVESTMENTS VENTURES PRIVATE LIMITED,"C-303, Park Street, Adyar, Gujarat - 541625",23533403.0,Company limited by guarantee,2023-12-15,Private,AMALGAMATED,1.0,2025-10-19 09:59:14.953434,f2e172aa8d,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U42448GJ2018OPC372210,ACCOMMODATION AND FOOD SERVICE,Gujarat,Non-govt company,3946488.0,MANUFACTURING LIMITED,"B-202, Park Street, Satellite, Gujarat - 503332",13225051.0,Unlimited Company,2018-06-07,Public,ACTIVE,1.0,2025-10-19 09:59:14.953434,5f030b29b4,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U11613GJ2019PTC275172,HUMAN HEALTH AND SOCIAL WORK,Gujarat,Non-govt company,2266665.0,GLOBAL INTERNATIONAL LIMITED,"B-202, Park Street, Whitefield, Gujarat - 519257",11670883.0,Company limited by guarantee,2019-02-01,Private,ACTIVE,1.0,2025-10-19 09:59:14.953434,eba8c371c3,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L17316GJ2005PLC682872,MANUFACTURING (TEXTILES),Gujarat,State Govt company,38464388.0,PHARMA CONSTRUCTIONS LIMITED,"C-303, Anna Salai, Satellite, Gujarat - 476448",7348376.0,Company limited by guarantee,2005-03-02,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.953434,1dfd156ea8,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,L32841GJ2011OPC530453,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Gujarat,Non-govt company,17456874.0,CONSTRUCTIONS LIMITED,"B-202, Brigade Road, Whitefield, Gujarat - 509718",2264104.0,Company limited by shares,2011-03-19,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.953434,e6b87015fc,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U36427GJ2008OPC905526,REAL ESTATE ACTIVITIES,Gujarat,State Govt company,26578486.0,INNOVATIONS INDIA SYSTEMS PRIVATE LIMITED,"B-202, Anna Salai, Adyar, Gujarat - 516746",18596646.0,Unlimited Company,2008-03-12,Public,ACTIVE,1.0,2025-10-19 09:59:14.953434,b430fbcf9b,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U33267GJ2018OPC666772,MANUFACTURING (TEXTILES),Gujarat,State Govt company,46967165.0,TECHNOLOGIES PRIVATE LIMITED,"A-101, Anna Salai, Whitefield, Gujarat - 552301",15311970.0,Company limited by shares,2018-08-24,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.953434,fda4569bfd,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-AHMEDABAD,U88703GJ2007OPC276256,WHOLESALE TRADE,Gujarat,Non-govt company,23883215.0,SYSTEMS LIMITED,"C-303, Link Road, Whitefield, Gujarat - 535344",11205118.0,Company limited by guarantee,2007-08-07,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.953434,e61815d215,2025-10-19 09:59:15.005901,MCA_MASTER
